replicate_id,cell_id,regime,gene_a_perturbed,gene_b_perturbed,guide_efficiency,latent_cell_state_proxy,expr_g1,expr_g2,expr_g3,expr_g4,included
rep-1,11-1-018,11,1,1,0.811141813,0.513167215,2.663208303,0.844026237,1.822469467,2.220597331,1
rep-1,11-1-019,11,1,1,0.811141813,-0.908866163,2.909191928,0.493157819,0.435997642,2.194624903,1
rep-1,11-1-020,11,1,1,0.811141813,0.277284351,3.031080293,0.653662939,1.906850538,2.131560721,1
rep-1,11-1-021,11,1,1,0.811141813,-0.396657708,2.941351761,0.733621587,1.647887502,2.048073595,1
rep-1,11-1-022,11,1,1,0.811141813,0.350961221,3.347142962,0.407409252,2.552713130,2.507814332,1
rep-1,11-1-023,11,1,1,0.811141813,-0.933577025,2.724294647,0.740242776,1.260212112,2.086213514,1
rep-1,11-1-024,11,1,1,0.811141813,-1.835512662,1.746154067,0.859938809,0.884368443,2.089233256,1
rep-1,11-1-025,11,1,1,0.811141813,0.165422594,3.286830450,1.025639380,2.499187070,2.244740393,1
rep-1,11-1-026,11,1,1,0.811141813,-2.085729030,2.474827456,-0.328328012,0.429580690,2.538151403,1
rep-1,11-1-027,11,1,1,0.811141813,2.513249380,4.233358927,1.548537660,2.721620491,2.279781041,1
rep-1,11-1-028,11,1,1,0.811141813,-1.418457969,3.184480734,0.305209365,0.736554260,2.070307446,1
rep-1,11-1-029,11,1,1,0.811141813,1.039488831,3.216210695,1.123608337,2.132650144,2.613706032,1
rep-1,11-1-030,11,1,1,0.811141813,0.178145250,2.635064076,0.343278066,1.454236704,2.238824981,1
rep-1,11-1-031,11,1,1,0.811141813,0.208251475,3.514322212,0.485132931,2.120330513,2.735104246,1
rep-1,11-1-032,11,1,1,0.811141813,0.738434401,2.893044269,0.954666556,1.705618300,2.496183297,1
rep-1,11-1-033,11,1,1,0.811141813,1.299428045,3.220042453,0.949282790,1.755007082,2.242501479,1
rep-1,11-1-034,11,1,1,0.811141813,0.527577487,2.838041394,1.017206430,1.722422176,2.337139715,1
rep-1,11-1-035,11,1,1,0.811141813,-0.690681694,2.748994566,0.853936854,0.976500309,2.261305026,1
rep-1,11-1-036,11,1,1,0.811141813,1.729083995,4.338530884,1.566062384,1.846802051,2.368122584,1
rep-1,11-1-037,11,1,1,0.811141813,-1.625462577,2.766045998,0.702653234,0.579570449,1.919570800,1
rep-1,11-1-038,11,1,1,0.811141813,1.260561626,4.024797299,1.206495588,2.642920377,2.310953242,1
rep-1,11-1-039,11,1,1,0.811141813,0.390735804,3.264583023,0.550462188,1.391105555,2.340227884,1
rep-2,11-2-000,11,1,1,0.841281393,0.091113322,2.916965935,0.699481436,1.421177450,2.287467944,1
rep-2,11-2-001,11,1,1,0.841281393,-0.170009388,2.933761278,0.881223020,1.458697754,2.152696829,1
rep-2,11-2-002,11,1,1,0.841281393,-1.317509016,2.368201613,0.246583117,1.878504082,2.159549875,1
rep-2,11-2-003,11,1,1,0.841281393,-0.472180123,3.219649042,0.578627478,1.167396404,2.686473287,1
rep-2,11-2-004,11,1,1,0.841281393,-0.840814286,2.200429815,0.436262158,1.534085131,2.390321622,1
rep-2,11-2-005,11,1,1,0.841281393,0.683878491,3.557727522,1.085397722,2.085126088,2.743147714,1
rep-2,11-2-006,11,1,1,0.841281393,-0.882750268,2.674083310,0.418073232,1.283157034,2.552314185,1
rep-2,11-2-007,11,1,1,0.841281393,-0.841726618,2.885319189,0.261847774,0.937149521,2.737883517,1
rep-2,11-2-008,11,1,1,0.841281393,0.076511921,3.448931477,0.452383863,1.754135899,2.008050068,1
rep-2,11-2-009,11,1,1,0.841281393,1.986596657,3.831680125,1.630517736,2.231171946,2.348511644,1
rep-2,11-2-010,11,1,1,0.841281393,-1.228190389,2.900446988,0.110057432,1.308035790,1.911750853,1
rep-2,11-2-011,11,1,1,0.841281393,-0.817436216,2.258137248,0.037113478,1.554951994,2.243744758,1
rep-2,11-2-012,11,1,1,0.841281393,-0.281000802,2.251386137,0.709414315,1.742808784,2.458494113,1
rep-2,11-2-013,11,1,1,0.841281393,-0.269073022,3.015231642,0.824909737,1.310630004,2.588592757,1
rep-2,11-2-014,11,1,1,0.841281393,0.904891088,3.014796565,1.062854865,1.775886933,2.590226773,1
rep-2,11-2-015,11,1,1,0.841281393,-0.725484371,2.619691719,0.523598245,0.820516894,2.633864070,1
rep-2,11-2-016,11,1,1,0.841281393,0.595187570,3.171975666,0.698138704,2.345288544,2.363573943,1
rep-2,11-2-017,11,1,1,0.841281393,-0.609813566,2.577049191,1.077226574,1.614816360,1.962348491,1
rep-2,11-2-018,11,1,1,0.841281393,2.170010351,4.089824433,1.551049476,2.215924871,2.155775431,1
rep-2,11-2-019,11,1,1,0.841281393,0.557866423,3.110262506,0.433872519,1.761819738,2.894912691,1
rep-2,11-2-020,11,1,1,0.841281393,-0.148411572,3.085156115,0.647090008,1.442094177,2.492647955,1
rep-2,11-2-021,11,1,1,0.841281393,0.285350723,3.405434735,1.086712318,1.225508689,2.690450244,1
rep-2,11-2-022,11,1,1,0.841281393,1.716322488,3.182873578,1.352741362,2.015510700,2.285600481,1
rep-2,11-2-023,11,1,1,0.841281393,0.076252589,2.880902009,0.832697603,1.976719680,2.178368883,1
rep-2,11-2-024,11,1,1,0.841281393,1.183380372,3.338351679,0.988405915,1.073714584,2.609243214,1
rep-2,11-2-025,11,1,1,0.841281393,-0.981344097,2.691347476,-0.240955094,1.482148287,2.051946688,1
rep-2,11-2-026,11,1,1,0.841281393,-2.005807480,1.912860513,0.394610907,0.826341303,2.006900952,1
rep-2,11-2-027,11,1,1,0.841281393,-1.297159348,2.328478523,0.066243751,1.069193419,2.556743684,1
rep-2,11-2-028,11,1,1,0.841281393,0.038276958,3.404456186,0.646976294,1.386307033,1.952150825,1
rep-2,11-2-029,11,1,1,0.841281393,-0.867768497,2.945602903,0.409129823,0.902704209,1.927460459,1
rep-2,11-2-030,11,1,1,0.841281393,1.884250027,3.567495667,1.393550655,2.252591568,2.273257425,1
rep-2,11-2-031,11,1,1,0.841281393,-1.779832046,2.460558400,0.289171902,0.860121362,2.438057814,1
rep-2,11-2-032,11,1,1,0.841281393,1.829503629,3.869815629,1.393338423,2.411629452,2.269152184,1
rep-2,11-2-033,11,1,1,0.841281393,0.966265925,3.016112384,0.921366285,1.789914445,2.464712595,1
rep-2,11-2-034,11,1,1,0.841281393,-1.147647350,2.853303628,0.300571156,1.182188593,2.378932498,1
rep-2,11-2-035,11,1,1,0.841281393,1.315445474,3.559240387,1.184175391,2.076176252,2.416726081,1
rep-2,11-2-036,11,1,1,0.841281393,0.375674987,2.776249351,1.140074652,1.818558366,2.579848912,1
rep-2,11-2-037,11,1,1,0.841281393,2.030914895,4.290213821,1.431642257,2.146547392,2.755425377,1
rep-2,11-2-038,11,1,1,0.841281393,0.364174331,3.092083839,1.016721449,2.406181954,2.068730356,1
rep-2,11-2-039,11,1,1,0.841281393,-1.755159046,2.420114924,0.165650178,0.632148172,2.303854517,1
rep-3,11-3-000,11,1,1,0.840619804,-0.211763863,3.321429120,0.824841987,1.151134453,2.772469079,1
rep-3,11-3-001,11,1,1,0.840619804,-1.121313418,2.836810052,0.457352607,1.533613517,1.920884324,1
rep-3,11-3-002,11,1,1,0.840619804,-1.968841773,2.451241427,-0.184292389,0.707943370,2.439999731,1
rep-3,11-3-003,11,1,1,0.840619804,-0.544605873,2.393978371,0.305543035,1.375942529,2.388589441,1
rep-3,11-3-004,11,1,1,0.840619804,-0.629662421,2.561063061,0.372493221,1.692432068,2.314835628,1
rep-3,11-3-005,11,1,1,0.840619804,-0.717842152,2.745472803,0.962968832,0.503985155,2.326855875,1
rep-3,11-3-006,11,1,1,0.840619804,0.870893548,3.242062911,1.514505013,2.123746392,1.983361648,1
rep-3,11-3-007,11,1,1,0.840619804,0.974328351,3.100655332,0.972543502,1.152753154,2.267125218,1
rep-3,11-3-008,11,1,1,0.840619804,-1.425771699,2.403107186,0.765842617,0.725293702,2.781678286,1
rep-3,11-3-009,11,1,1,0.840619804,0.130560600,3.562774860,0.902919813,1.428671755,1.794914750,1
rep-3,11-3-010,11,1,1,0.840619804,-1.951873164,2.588872736,0.037122478,0.979791914,2.706025148,1
rep-3,11-3-011,11,1,1,0.840619804,0.799734793,3.211222352,0.953206084,2.102551744,2.097545924,1
rep-3,11-3-012,11,1,1,0.840619804,0.280421866,3.068457710,0.799053129,1.051756125,1.801179929,1
rep-3,11-3-013,11,1,1,0.840619804,-1.584741167,2.072145945,0.626317081,0.111300645,2.032132031,1
rep-3,11-3-014,11,1,1,0.840619804,-0.098677986,2.728906468,0.698524536,1.677537051,1.447173463,1
rep-3,11-3-015,11,1,1,0.840619804,-1.111197637,2.268796336,0.086183745,0.542252171,2.358560961,1
rep-3,11-3-016,11,1,1,0.840619804,0.617176988,4.450022880,1.458181644,1.375701584,2.413583219,1
rep-3,11-3-017,11,1,1,0.840619804,0.413115262,2.574449768,0.376047487,2.019237617,2.484550831,1
rep-3,11-3-018,11,1,1,0.840619804,-0.458920292,3.460006017,0.732956347,1.093405338,2.495909798,1
rep-3,11-3-019,11,1,1,0.840619804,0.213712053,2.909484159,0.773338741,1.666402854,2.211331214,1
rep-3,11-3-020,11,1,1,0.840619804,-0.349458622,2.999725144,0.632626679,1.007269057,2.387354413,1
rep-3,11-3-021,11,1,1,0.840619804,0.481642928,3.246733173,1.195152792,2.320977947,2.639777802,1
rep-3,11-3-022,11,1,1,0.840619804,-0.218728966,3.274833018,0.602872053,2.112585650,2.390903879,1
rep-3,11-3-023,11,1,1,0.840619804,0.485472903,2.980414628,0.894111215,2.369301753,2.364142201,1
rep-3,11-3-024,11,1,1,0.840619804,-1.906227702,2.606994238,-0.038012821,1.100877276,2.243235683,1
rep-3,11-3-025,11,1,1,0.840619804,-1.618123199,3.122418396,0.660158922,0.563718446,2.213740183,1
rep-3,11-3-026,11,1,1,0.840619804,-0.040129434,2.904560645,1.001576679,1.881093799,2.598433042,1
rep-3,11-3-027,11,1,1,0.840619804,-1.375443502,2.472568813,0.809288268,0.561825375,2.844010140,1
rep-3,11-3-028,11,1,1,0.840619804,0.036080748,3.395141767,1.071170756,1.323262878,2.514479967,1
rep-3,11-3-029,11,1,1,0.840619804,-0.544892704,2.216920593,0.902224318,1.897655342,2.316024519,1
rep-3,11-3-030,11,1,1,0.840619804,1.499879988,3.645842508,1.223706912,2.139787259,2.237105273,1
rep-3,11-3-031,11,1,1,0.840619804,0.484391318,3.336319770,1.109982799,1.562501391,2.579300710,1
rep-3,11-3-032,11,1,1,0.840619804,0.975623312,2.978025594,1.007278163,2.090284898,2.072814127,1
rep-3,11-3-033,11,1,1,0.840619804,-0.714010225,2.522801946,0.841688346,0.973695630,2.541528196,1
rep-3,11-3-034,11,1,1,0.840619804,-0.068201145,2.896101492,0.762487991,1.677699439,2.465737230,1
rep-3,11-3-035,11,1,1,0.840619804,-0.773976670,1.655908288,0.354498147,1.139927607,2.251006027,1
rep-3,11-3-036,11,1,1,0.840619804,-0.575945836,3.103849414,0.446827951,1.170697395,2.393230425,1
rep-3,11-3-037,11,1,1,0.840619804,-0.325513605,2.269793721,1.100613867,1.825940279,1.960995008,1
rep-3,11-3-038,11,1,1,0.840619804,0.339339295,3.218687284,0.859911719,1.472492599,2.535302662,1
rep-3,11-3-039,11,1,1,0.840619804,1.583621973,3.185556181,1.171725642,3.093455491,2.082893476,1
rep-4,11-4-000,11,1,1,0.842923355,-1.328470222,2.470102306,-0.187599069,1.018415259,2.475093172,1
rep-4,11-4-001,11,1,1,0.842923355,-1.091082261,2.644751508,0.566725834,0.888742214,2.104330737,1
rep-4,11-4-002,11,1,1,0.842923355,-0.495531134,2.368794974,0.101654558,0.758870342,2.428547895,1
rep-4,11-4-003,11,1,1,0.842923355,1.005759523,3.175898888,1.226550339,2.062531819,2.522110738,1
rep-4,11-4-004,11,1,1,0.842923355,-0.834076518,2.854085681,-0.162344241,0.798309355,2.099427603,1
rep-4,11-4-005,11,1,1,0.842923355,0.798912972,3.404206484,1.052138578,2.789716680,2.193651169,1
rep-4,11-4-006,11,1,1,0.842923355,0.379576230,3.537434741,1.263853082,2.226852576,2.687509065,1
rep-4,11-4-007,11,1,1,0.842923355,0.509993621,3.092307038,1.048408511,1.974260072,2.526085636,1
rep-4,11-4-008,11,1,1,0.842923355,1.984433948,3.508920154,1.018532818,2.490589943,2.476582859,1
rep-4,11-4-009,11,1,1,0.842923355,-0.073547741,2.817280389,0.922320217,1.346534679,1.736977708,1
rep-4,11-4-010,11,1,1,0.842923355,-1.947040996,1.614704624,-0.020528240,0.450375970,2.479905678,1
rep-4,11-4-011,11,1,1,0.842923355,-1.065759336,2.479515227,0.370682306,1.289488566,1.984137842,1
rep-4,11-4-012,11,1,1,0.842923355,1.948401905,4.342920931,1.358498661,2.096894489,2.160157329,1
rep-4,11-4-013,11,1,1,0.842923355,-1.861691790,1.876583376,0.482409419,0.385041549,1.932810701,1
rep-4,11-4-014,11,1,1,0.842923355,1.633557281,3.109640904,1.542423689,2.629930091,2.123136934,1
rep-4,11-4-015,11,1,1,0.842923355,0.709622106,2.976485083,0.709953502,1.915177121,1.984322453,1
rep-4,11-4-016,11,1,1,0.842923355,1.730505186,3.772760198,0.746334630,2.250798589,2.605901569,1
rep-4,11-4-017,11,1,1,0.842923355,-1.353713154,2.873921561,0.408795247,0.886380361,2.389678054,1
rep-4,11-4-018,11,1,1,0.842923355,-1.357246304,1.996406328,0.426715330,0.384171466,2.531772030,1
rep-4,11-4-019,11,1,1,0.842923355,0.351268131,2.482315858,1.030465656,1.648259813,2.135260180,1
rep-4,11-4-020,11,1,1,0.842923355,-0.699138665,2.460462655,-0.009698938,1.041155795,2.279594764,1
rep-4,11-4-021,11,1,1,0.842923355,1.523355247,3.411140969,1.035129014,2.297911245,2.396516270,1
rep-4,11-4-022,11,1,1,0.842923355,0.143402001,2.768663223,0.732590901,2.233436552,2.631383667,1
rep-4,11-4-023,11,1,1,0.842923355,1.376081086,4.358678885,0.952657891,2.152725073,2.537103469,1
rep-4,11-4-024,11,1,1,0.842923355,0.106301305,3.449914481,0.650767983,2.124856780,2.712991075,1
rep-4,11-4-025,11,1,1,0.842923355,0.557424962,3.484312179,1.373299412,1.425431852,2.438398423,1
rep-4,11-4-026,11,1,1,0.842923355,-0.919039521,2.668130183,0.630419021,0.341953493,2.279877656,1
rep-4,11-4-027,11,1,1,0.842923355,-0.652933478,2.380328197,0.898817543,1.175763772,2.228451682,1
rep-4,11-4-028,11,1,1,0.842923355,0.149340658,2.685601379,1.176646641,2.181630702,2.140330957,1
rep-4,11-4-029,11,1,1,0.842923355,-2.148291606,2.314535174,0.109860962,0.412969516,2.529281163,1
rep-4,11-4-030,11,1,1,0.842923355,-1.658871785,2.000731593,0.116184162,0.250635974,2.398586456,1
rep-4,11-4-031,11,1,1,0.842923355,-0.290254356,3.007853665,0.560632689,1.704759570,2.327076145,1
rep-4,11-4-032,11,1,1,0.842923355,-0.340673118,2.823323932,0.288653338,1.400471520,2.499455810,1
rep-4,11-4-033,11,1,1,0.842923355,-0.453765604,2.911407149,0.903826419,2.237202380,2.590585704,1
rep-4,11-4-034,11,1,1,0.842923355,-0.421771447,2.707795753,1.308903697,1.694504989,2.358760886,1
rep-4,11-4-035,11,1,1,0.842923355,0.521436177,3.801316847,0.585351126,1.424530755,2.450948088,1
rep-4,11-4-036,11,1,1,0.842923355,0.451634335,3.359032365,0.860648149,1.465793214,2.783916206,1
rep-4,11-4-037,11,1,1,0.842923355,0.866845837,3.251856704,1.028026852,2.139381246,2.005722255,1
rep-4,11-4-038,11,1,1,0.842923355,-0.450110391,3.078367159,0.706087927,1.433122550,2.445434428,1
rep-4,11-4-039,11,1,1,0.842923355,-0.653616142,2.116329316,0.525616439,0.889232547,2.604090262,1
